EPC,Frequency,Phase,RSSI,Timestamp
b'2023081808726A041A901374',902999,99,-89,1711535381.926
b'2023081808726A041A901374',902998,110,-89,1711535381.961
b'2023081808726A041A901374',902999,110,-89,1711535381.997
b'2023081808726A041A901374',902998,102,-89,1711535382.034
b'2023081808726A041A901374',902999,110,-89,1711535382.072
b'2023081808726A041A901374',902998,102,-89,1711535382.108
b'2023081808726A041A901374',902999,112,-90,1711535382.145
b'2023081808726A041A901374',902998,105,-89,1711535382.181
b'2023081808726A041A901374',902999,104,-90,1711535382.216
b'2023081808726A041A901374',902998,116,-89,1711535382.252
b'2023081808726A041A901374',902999,109,-90,1711535382.29
b'2023081808726A041A901374',902998,120,-90,1711535382.327
b'2023081808726A041A901374',902999,119,-89,1711535382.363
b'2023081808726A041A901374',902998,110,-90,1711535382.401
b'2023081808726A041A901374',902999,117,-90,1711535382.437
b'2023081808726A041A901374',902998,120,-90,1711535382.472
b'2023081808726A041A901374',902999,110,-89,1711535382.508
b'2023081808726A041A901374',902998,112,-89,1711535382.544
b'2023081808726A041A901374',902999,121,-89,1711535382.583
b'2023081808726A041A901374',902998,114,-90,1711535382.619
b'2023081808726A041A901374',902999,116,-90,1711535382.656
b'2023081808726A041A901374',902998,116,-91,1711535382.691
b'2023081808726A041A901374',902999,119,-90,1711535382.728
b'2023081808726A041A901374',902998,127,-89,1711535382.763
b'2023081808726A041A901374',902999,119,-90,1711535382.801
b'2023081808726A041A901374',902998,118,-90,1711535382.837
b'2023081808726A041A901374',902999,118,-89,1711535382.874
b'2023081808726A041A901374',902998,126,-89,1711535382.912
b'2023081808726A041A901374',902999,126,-90,1711535382.947
b'2023081808726A041A901374',902998,132,-90,1711535382.983
b'2023081808726A041A901374',902999,131,-89,1711535383.02
b'2023081808726A041A901374',902998,137,-88,1711535383.056
b'2023081808726A041A901374',902999,131,-90,1711535383.093
b'2023081808726A041A901374',902998,132,-90,1711535383.131
b'2023081808726A041A901374',902999,147,-91,1711535383.166
b'2023081808726A041A901374',902998,136,-90,1711535383.203
b'2023081808726A041A901374',902999,138,-90,1711535383.239
b'2023081808726A041A901374',902998,141,-90,1711535383.275
b'2023081808726A041A901374',902999,142,-89,1711535383.31
b'2023081808726A041A901374',902998,137,-92,1711535383.348
b'2023081808726A041A901374',902999,138,-89,1711535383.386
b'2023081808726A041A901374',902998,134,-92,1711535383.421
b'2023081808726A041A901374',902999,131,-91,1711535383.459
b'2023081808726A041A901374',902998,126,-90,1711535383.495
b'2023081808726A041A901374',902999,126,-92,1711535383.529
b'2023081808726A041A901374',902998,139,-90,1711535383.566
b'2023081808726A041A901374',902999,125,-90,1711535383.606
b'2023081808726A041A901374',902998,134,-89,1711535383.641
b'2023081808726A041A901374',902999,121,-92,1711535383.678
b'2023081808726A041A901374',902998,123,-90,1711535383.715
b'2023081808726A041A901374',902999,127,-90,1711535383.752
b'2023081808726A041A901374',902998,125,-90,1711535383.788
b'2023081808726A041A901374',902999,133,-90,1711535383.825
b'2023081808726A041A901374',902998,132,-89,1711535383.861
b'2023081808726A041A901374',902999,134,-90,1711535383.896
b'2023081808726A041A901374',902998,136,-91,1711535383.934
b'2023081808726A041A901374',902999,145,-89,1711535383.969
b'2023081808726A041A901374',902998,143,-89,1711535384.006
b'2023081808726A041A901374',902999,143,-90,1711535384.043
b'2023081808726A041A901374',902998,144,-90,1711535384.078
b'2023081808726A041A901374',902999,148,-90,1711535384.131
b'2023081808726A041A901374',902998,147,-90,1711535384.169
b'2023081808726A041A901374',902999,153,-90,1711535384.204
b'2023081808726A041A901374',902998,149,-89,1711535384.24
b'2023081808726A041A901374',902999,151,-90,1711535384.277
b'2023081808726A041A901374',902998,155,-90,1711535384.313
b'2023081808726A041A901374',902999,160,-91,1711535384.349
b'2023081808726A041A901374',902998,156,-92,1711535384.385
b'2023081808726A041A901374',902999,157,-91,1711535384.422
b'2023081808726A041A901374',902998,159,-91,1711535384.456
b'2023081808726A041A901374',902999,158,-90,1711535384.494
b'2023081808726A041A901374',902998,159,-91,1711535384.531
b'2023081808726A041A901374',902999,156,-91,1711535384.567
b'2023081808726A041A901374',902998,155,-91,1711535384.604
b'2023081808726A041A901374',902999,153,-90,1711535384.626
b'2023081808726A041A901374',902998,151,-91,1711535384.661
b'2023081808726A041A901374',902999,149,-90,1711535384.698
b'2023081808726A041A901374',902998,150,-90,1711535384.733
b'2023081808726A041A901374',902999,152,-90,1711535384.769
b'2023081808726A041A901374',902998,149,-89,1711535384.806
b'2023081808726A041A901374',902999,151,-89,1711535384.843
b'2023081808726A041A901374',902998,152,-90,1711535384.896
b'2023081808726A041A901374',902999,157,-89,1711535384.933
b'2023081808726A041A901374',902998,151,-90,1711535384.968
b'2023081808726A041A901374',902999,152,-91,1711535385.006
b'2023081808726A041A901374',902998,155,-90,1711535385.04
b'2023081808726A041A901374',902999,158,-91,1711535385.078
b'2023081808726A041A901374',902998,160,-91,1711535385.115
b'2023081808726A041A901374',902999,0,-91,1711535385.148
b'2023081808726A041A901374',902998,4,-90,1711535385.185
b'2023081808726A041A901374',902999,162,-91,1711535385.222
b'2023081808726A041A901374',902998,5,-92,1711535385.256
b'2023081808726A041A901374',902999,3,-92,1711535385.293
b'2023081808726A041A901374',902998,11,-91,1711535385.33
b'2023081808726A041A901374',902999,38,-91,1711535386.007
b'2023081808726A041A901374',902998,45,-90,1711535386.044
b'2023081808726A041A901374',902999,47,-90,1711535386.078
b'2023081808726A041A901374',902998,35,-90,1711535386.116
b'2023081808726A041A901374',902999,40,-89,1711535386.169
b'2023081808726A041A901374',902998,48,-89,1711535386.207
b'2023081808726A041A901374',902999,48,-90,1711535386.243
b'2023081808726A041A901374',902998,50,-90,1711535386.278
b'2023081808726A041A901374',902999,45,-90,1711535386.314
b'2023081808726A041A901374',902998,46,-90,1711535386.352
b'2023081808726A041A901374',902999,41,-89,1711535386.389
b'2023081808726A041A901374',902998,45,-91,1711535386.41
b'2023081808726A041A901374',902999,53,-90,1711535386.445
b'2023081808726A041A901374',902998,49,-91,1711535386.481
b'2023081808726A041A901374',902999,36,-89,1711535386.517
b'2023081808726A041A901374',902998,51,-90,1711535386.554
b'2023081808726A041A901374',902999,53,-90,1711535386.589
b'2023081808726A041A901374',902998,42,-89,1711535386.626
b'2023081808726A041A901374',902999,51,-89,1711535386.648
b'2023081808726A041A901374',902998,41,-89,1711535386.685
b'2023081808726A041A901374',902999,44,-90,1711535386.72
b'2023081808726A041A901374',902998,56,-89,1711535386.757
b'2023081808726A041A901374',902999,42,-91,1711535386.793
b'2023081808726A041A901374',902998,44,-89,1711535386.829
b'2023081808726A041A901374',902999,44,-89,1711535386.867
b'2023081808726A041A901374',902998,53,-91,1711535386.905
b'2023081808726A041A901374',902999,47,-90,1711535386.941
b'2023081808726A041A901374',902998,57,-90,1711535386.977
b'2023081808726A041A901374',902999,53,-91,1711535387.014
b'2023081808726A041A901374',902998,50,-90,1711535387.05
b'2023081808726A041A901374',902999,48,-90,1711535387.085
b'2023081808726A041A901374',902998,51,-89,1711535387.123
b'2023081808726A041A901374',902999,55,-90,1711535387.159
b'2023081808726A041A901374',902998,55,-90,1711535387.196
b'2023081808726A041A901374',902999,54,-89,1711535387.231
b'2023081808726A041A901374',902998,55,-89,1711535387.267
b'2023081808726A041A901374',902999,49,-89,1711535387.305
b'2023081808726A041A901374',902998,64,-90,1711535387.34
b'2023081808726A041A901374',902999,65,-90,1711535387.377
b'2023081808726A041A901374',902998,59,-89,1711535387.415
b'2023081808726A041A901374',902999,60,-89,1711535387.453
b'2023081808726A041A901374',902998,68,-90,1711535387.487
b'2023081808726A041A901374',902999,61,-90,1711535387.525
b'2023081808726A041A901374',902998,63,-90,1711535387.56
b'2023081808726A041A901374',902999,67,-90,1711535387.596
b'2023081808726A041A901374',902998,71,-90,1711535387.634
b'2023081808726A041A901374',902999,68,-90,1711535387.671
b'2023081808726A041A901374',902998,69,-90,1711535387.707
b'2023081808726A041A901374',902999,69,-90,1711535387.743
b'2023081808726A041A901374',902998,81,-90,1711535387.779
b'2023081808726A041A901374',902999,72,-90,1711535387.817
b'2023081808726A041A901374',902998,84,-90,1711535387.853
b'2023081808726A041A901374',902999,84,-89,1711535387.889
b'2023081808726A041A901374',902998,74,-90,1711535387.928
b'2023081808726A041A901374',902999,76,-90,1711535387.963
b'2023081808726A041A901374',902998,88,-90,1711535387.998
b'2023081808726A041A901374',902999,79,-89,1711535388.034
b'2023081808726A041A901374',902998,84,-90,1711535388.07
b'2023081808726A041A901374',902999,80,-89,1711535388.108
b'2023081808726A041A901374',902998,82,-89,1711535388.143
b'2023081808726A041A901374',902999,85,-90,1711535388.183
b'2023081808726A041A901374',902998,89,-90,1711535388.218
b'2023081808726A041A901374',902999,88,-89,1711535388.254
b'2023081808726A041A901374',902998,90,-91,1711535388.29
b'2023081808726A041A901374',902999,92,-89,1711535388.328
b'2023081808726A041A901374',902998,88,-90,1711535388.362
b'2023081808726A041A901374',902999,93,-89,1711535388.399
b'2023081808726A041A901374',902998,95,-90,1711535388.438
b'2023081808726A041A901374',902999,99,-90,1711535388.476
b'2023081808726A041A901374',902998,101,-90,1711535388.512
b'2023081808726A041A901374',902999,102,-89,1711535388.548
b'2023081808726A041A901374',902998,106,-90,1711535388.583
b'2023081808726A041A901374',902999,107,-90,1711535388.621
b'2023081808726A041A901374',902998,111,-91,1711535388.656
b'2023081808726A041A901374',902999,114,-90,1711535388.709
b'2023081808726A041A901374',902998,120,-89,1711535388.745
b'2023081808726A041A901374',902999,122,-89,1711535388.781
b'2023081808726A041A901374',902998,128,-90,1711535388.817
b'2023081808726A041A901374',902999,130,-90,1711535388.855
b'2023081808726A041A901374',902998,133,-89,1711535388.891
b'2023081808726A041A901374',902999,130,-90,1711535388.928
b'2023081808726A041A901374',902998,135,-91,1711535388.965
b'2023081808726A041A901374',902999,137,-90,1711535389.001
b'2023081808726A041A901374',902998,137,-90,1711535389.037
b'2023081808726A041A901374',902999,138,-89,1711535389.072
b'2023081808726A041A901374',902998,142,-89,1711535389.108
b'2023081808726A041A901374',902999,148,-90,1711535389.145
b'2023081808726A041A901374',902998,146,-90,1711535389.181
b'2023081808726A041A901374',902999,149,-90,1711535389.203
b'2023081808726A041A901374',902998,151,-90,1711535389.241
b'2023081808726A041A901374',902999,152,-89,1711535389.277
b'2023081808726A041A901374',902998,151,-89,1711535389.313
b'2023081808726A041A901374',902999,154,-89,1711535389.349
b'2023081808726A041A901374',902998,158,-90,1711535389.386
b'2023081808726A041A901374',902999,160,-90,1711535389.422
b'2023081808726A041A901374',902998,161,-90,1711535389.443
b'2023081808726A041A901374',902999,0,-90,1711535389.481
b'2023081808726A041A901374',902998,0,-90,1711535389.515
b'2023081808726A041A901374',902999,1,-90,1711535389.553
b'2023081808726A041A901374',902998,0,-88,1711535389.589
b'2023081808726A041A901374',902999,4,-88,1711535389.626
b'2023081808726A041A901374',902998,0,-90,1711535389.661
b'2023081808726A041A901374',902999,3,-89,1711535389.701
b'2023081808726A041A901374',902998,3,-90,1711535389.736
b'2023081808726A041A901374',902999,0,-89,1711535389.773
b'2023081808726A041A901374',902998,1,-90,1711535389.807
b'2023081808726A041A901374',902999,158,-90,1711535389.845
b'2023081808726A041A901374',902998,161,-91,1711535389.881
b'2023081808726A041A901374',902999,154,-90,1711535389.918
b'2023081808726A041A901374',902998,154,-89,1711535389.954
b'2023081808726A041A901374',902999,153,-89,1711535389.99
b'2023081808726A041A901374',902998,154,-90,1711535390.028
b'2023081808726A041A901374',902999,154,-89,1711535390.063
b'2023081808726A041A901374',902998,152,-90,1711535390.098
b'2023081808726A041A901374',902999,156,-89,1711535390.136
b'2023081808726A041A901374',902998,159,-89,1711535390.171
b'2023081808726A041A901374',902999,160,-89,1711535390.211
b'2023081808726A041A901374',902998,162,-88,1711535390.247
b'2023081808726A041A901374',902999,0,-89,1711535390.282
b'2023081808726A041A901374',902998,3,-89,1711535390.319
b'2023081808726A041A901374',902999,5,-89,1711535390.355
b'2023081808726A041A901374',902998,10,-90,1711535390.391
b'2023081808726A041A901374',902999,13,-89,1711535390.428
b'2023081808726A041A901374',902998,14,-89,1711535390.466
b'2023081808726A041A901374',902999,17,-89,1711535390.502
b'2023081808726A041A901374',902998,21,-89,1711535390.539
b'2023081808726A041A901374',902999,25,-89,1711535390.576
b'2023081808726A041A901374',902998,28,-89,1711535390.613
b'2023081808726A041A901374',902999,30,-89,1711535390.647
b'2023081808726A041A901374',902998,34,-89,1711535390.684
b'2023081808726A041A901374',902999,34,-90,1711535390.723
b'2023081808726A041A901374',902998,37,-90,1711535390.759
b'2023081808726A041A901374',902999,37,-90,1711535390.795
b'2023081808726A041A901374',902998,45,-90,1711535390.831
b'2023081808726A041A901374',902999,45,-89,1711535390.867
b'2023081808726A041A901374',902998,48,-90,1711535390.903
b'2023081808726A041A901374',902999,52,-89,1711535390.94
b'2023081808726A041A901374',902998,50,-88,1711535390.978
b'2023081808726A041A901374',902999,59,-89,1711535391.013
b'2023081808726A041A901374',902998,57,-90,1711535391.051
b'2023081808726A041A901374',902999,61,-90,1711535391.086
b'2023081808726A041A901374',902998,61,-89,1711535391.123
b'2023081808726A041A901374',902999,52,-90,1711535391.159
b'2023081808726A041A901374',902998,62,-90,1711535391.194
b'2023081808726A041A901374',902999,69,-91,1711535391.231
b'2023081808726A041A901374',902998,66,-90,1711535391.267
b'2023081808726A041A901374',902999,67,-90,1711535391.304
b'2023081808726A041A901374',902998,66,-91,1711535391.342
b'2023081808726A041A901374',902999,72,-91,1711535391.376
b'2023081808726A041A901374',902998,72,-90,1711535391.415
b'2023081808726A041A901374',902999,73,-91,1711535391.449
b'2023081808726A041A901374',902998,71,-91,1711535391.489
b'2023081808726A041A901374',902999,75,-90,1711535391.524
b'2023081808726A041A901374',902998,78,-91,1711535391.561
b'2023081808726A041A901339',902999,52,-92,1711535391.596
b'2023081808726A041A901339',902998,57,-90,1711535391.641
b'2023081808726A041A901339',902999,52,-92,1711535391.677
b'2023081808726A041A901339',902998,53,-92,1711535391.714
b'2023081808726A041A901339',902999,52,-91,1711535391.745
b'2023081808726A041A901339',902998,48,-90,1711535391.781
b'2023081808726A041A901339',902999,47,-91,1711535391.818
b'2023081808726A041A901339',902998,45,-91,1711535391.853
b'2023081808726A041A901339',902999,45,-89,1711535391.889
b'2023081808726A041A901339',902998,46,-91,1711535391.927
b'2023081808726A041A901339',902999,51,-92,1711535391.963
b'2023081808726A041A901339',902998,41,-90,1711535391.983
b'2023081808726A041A901339',902999,40,-91,1711535392.021
b'2023081808726A041A901339',902998,44,-92,1711535392.057
b'2023081808726A041A901339',902999,43,-91,1711535392.092
b'2023081808726A041A901339',902998,46,-92,1711535392.13
b'2023081808726A041A901339',902999,39,-90,1711535392.166
b'2023081808726A041A901339',902998,40,-90,1711535392.203
b'2023081808726A041A901339',902999,39,-91,1711535392.239
b'2023081808726A041A901339',902998,37,-91,1711535392.275
b'2023081808726A041A901339',902999,35,-90,1711535392.311
b'2023081808726A041A901339',902998,34,-90,1711535392.349
b'2023081808726A041A901339',902999,29,-92,1711535392.383
b'2023081808726A041A901339',902998,29,-90,1711535392.42
b'2023081808726A041A901339',902999,27,-90,1711535392.456
b'2023081808726A041A901339',902998,19,-90,1711535392.496
b'2023081808726A041A901339',902999,19,-91,1711535392.53
b'2023081808726A041A901339',902998,16,-91,1711535392.566
b'2023081808726A041A901339',902999,6,-89,1711535392.605
b'2023081808726A041A901339',902998,4,-91,1711535392.64
b'2023081808726A041A901339',902999,161,-90,1711535392.676
b'2023081808726A041A901339',902998,156,-90,1711535392.712
b'2023081808726A041A901339',902999,154,-90,1711535392.749
b'2023081808726A041A901339',902998,147,-89,1711535392.786
b'2023081808726A041A901339',902999,147,-90,1711535392.823
b'2023081808726A041A901339',902998,139,-90,1711535392.859
b'2023081808726A041A901339',902999,136,-89,1711535392.896
b'2023081808726A041A901339',902998,132,-90,1711535392.931
